Datum ;Zeit ;AT [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
06.12.2015;00:02:05;-20,0;0;0,0;8,0;19,0;8,0;0;0;25,6;25,6;25,0;0;33,6;8,0;60,0;0;35,8;8,0;0,00;0,00;0;0;51,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,8;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:03:05;-20,0;0;0,0;8,0;19,0;8,0;0;0;25,6;25,6;25,0;0;33,6;8,0;60,0;0;35,7;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,8;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:04:05;-20,0;0;0,0;8,0;19,0;8,0;0;0;25,6;25,6;25,0;0;33,6;8,0;60,0;0;35,7;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,8;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:05:05;-20,0;0;0,0;8,0;19,0;8,0;0;0;25,6;25,6;25,0;0;33,6;8,0;60,0;0;35,7;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,8;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:06:05;-20,0;0;0,0;8,0;19,0;8,0;0;0;25,6;25,6;25,0;0;33,6;8,0;60,0;0;35,6;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,8;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:07:05;-20,0;0;0,0;8,0;19,0;8,0;0;0;25,6;25,6;25,0;0;33,6;8,0;60,0;0;35,7;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,8;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:08:05;-20,0;0;0,0;8,0;19,0;8,0;0;0;25,6;25,6;25,0;0;33,6;8,0;60,0;0;35,6;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,8;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:09:05;-20,0;0;0,0;8,0;19,0;8,0;0;0;25,6;25,6;25,0;0;33,6;8,0;60,0;0;35,7;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:10:05;-20,0;0;0,0;8,0;19,0;8,0;0;0;25,6;25,6;25,0;0;33,5;8,0;60,0;0;35,6;8,0;0,00;0,00;0;0;51,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:11:05;-20,0;0;0,0;8,0;18,9;8,0;0;0;25,6;25,6;25,0;0;33,5;8,0;60,0;0;35,6;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:12:05;-20,0;0;0,0;8,0;18,8;8,0;0;0;25,6;25,6;25,0;0;33,5;8,0;60,0;0;35,5;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,6;0;0;0;175;0;0;0;0;0;
06.12.2015;00:13:05;-20,0;0;0,0;8,0;18,8;8,0;0;0;25,5;25,5;25,0;0;33,5;8,0;60,0;0;35,5;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,5;0;0;0;175;0;0;0;0;0;
06.12.2015;00:14:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;25,5;25,5;25,0;0;33,5;8,0;60,0;0;35,5;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,5;0;0;0;175;0;0;0;0;0;
06.12.2015;00:15:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;25,5;25,5;25,0;0;33,5;8,0;60,0;0;35,5;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,5;0;0;0;175;0;0;0;0;0;
06.12.2015;00:16:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;25,5;25,5;25,0;0;33,5;8,0;60,0;0;35,5;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,5;0;0;0;175;0;0;0;0;0;
06.12.2015;00:17:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;25,5;25,5;25,0;0;33,5;8,0;60,0;0;35,5;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,5;0;0;0;175;0;0;0;0;0;
06.12.2015;00:18:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;25,5;25,5;25,0;0;33,5;8,0;60,0;0;35,5;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,5;0;0;0;175;0;0;0;0;0;
06.12.2015;00:19:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;25,5;25,5;25,0;0;33,4;8,0;60,0;0;35,4;8,0;0,00;0,00;0;0;51,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,5;0;0;0;175;0;0;0;0;0;
06.12.2015;00:20:05;-20,0;0;0,0;8,0;18,7;8,0;0;0;25,5;25,5;25,0;0;33,4;8,0;60,0;0;35,4;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;55,7;25,5;0;0;0;175;0;0;0;0;0;
